SHAPE,PNU,LD_CPSG_CODE,LD_EMD_LI_CODE,REGSTR_SE_CODE,MNNM,SLNO,LNM_LNDCGR_SMBOL,SRC_OBJECTID,SRC_LD_CPSG_CODE,ISSU_CONFM_CODE,STDR_YEAR,STDR_MT,ADSTRD_EMD_CODE,PBLNTF_PCLND,LNDCGR_CODE,LNDCGR_CODE_NM,LNDPCL_AR,PRPOS_AREA_1,PRPOS_AREA_1_NM,PRPOS_AREA_2,PRPOS_AREA_2_NM,LAD_USE_SITTN,LAD_USE_SITTN_NM,TPGRPH_HG_CODE,TPGRPH_HG_CODE_NM,TPGRPH_FRM_CODE,TPGRPH_FRM_CODE_NM,ROAD_SIDE_CODE,ROAD_SIDE_CODE_NM,FRST_REGIST_DT
198271.012 453125.799 198263.701 453125.645 198260.928 453125.016 198256.062 453125.109 198250.586 453125.238 198250 453121.442 198249.079 453115.471 198247.048 453104.442 198256.797 453103.034 198258.424 453102.776 198258.171 453101.228 198265.155 453099.838 198269.773 453098.903 198272.532 453099.284 198277.946 453094.966 198278.4 453095.175 198279.147 453094.656 198281.312 453096.192 198285.431 453101.406 198286.503 453102.56 198289.238 453107.805 198290.1 453109.087 198288.117 453110.46 198284.052 453111.812 198276.947 453113.779 198276.224 453114.095 198276.752 453118.383 198271.513 453120.404 198272.095 453122.971 198271.449 453123.301 198271.012 453125.799,1111014200100880015,11110,14200,1,0088,0015,88-15대,213167,11110,1,2018,01,904,4287000,08,대,818.7,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198256.797 453103.034 198247.048 453104.442 198244.976 453093.851 198254.951 453092.24 198256.797 453103.034,1111014200100880017,11110,14200,1,0088,0017,88-17대,163383,11110,1,2018,01,904,3860000,08,대,105.8,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,01,정방형,10,세로한면(불),2018-08-07Z
198255.088 453086.409 198254.121 453086.506 198254.951 453092.24 198244.976 453093.851 198244.049 453088.576 198243.942 453083.582 198250 453082.323 198250 453082.431 198253.396 453081.618 198253.745 453081.861 198254.03 453082.332 198254.42 453082.315 198255.088 453086.409,1111014200100880018,11110,14200,1,0088,0018,88-18대,163392,11110,1,2018,01,904,3780000,08,대,109.1,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198278.24 453124.837 198278.483 453126.434 198276.574 453127.308 198276.57 453128.5 198274.368 453128.881 198272.814 453122.899 198273.173 453121.321 198274.241 453120.144 198276.916 453119.827 198278.24 453124.837,1111014200100900000,11110,14200,1,0090,0000,90대,163368,11110,1,2018,01,904,4250000,08,대,33.1,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198287.277 453121.609 198287.345 453122.021 198278.24 453124.837 198276.916 453119.827 198276.752 453118.383 198276.224 453114.095 198276.947 453113.779 198284.052 453111.812 198287.277 453121.609,1111014200100910000,11110,14200,1,0091,0000,91대,163372,11110,1,2018,01,904,4420000,08,대,95.9,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198290.971 453109.827 198291.956 453111.923 198294.544 453116.895 198294.544 453117.665 198287.277 453121.609 198284.052 453111.812 198288.117 453110.46 198290.1 453109.087 198290.971 453109.827,1111014200100920000,11110,14200,1,0092,0000,92대,163374,11110,1,2018,01,904,4508000,08,대,76,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,09,세로각지(가),2018-08-07Z
198265.155 453099.838 198258.171 453101.228 198256.401 453091.273 198266.06 453089.598 198265.793 453090.88 198266.81 453092.685 198266.873 453088.473 198270.571 453085.065 198277.946 453094.966 198272.532 453099.284 198269.773 453098.903 198265.155 453099.838,1111014200100950000,11110,14200,1,0095,0000,95대,170321,11110,1,2018,01,904,4420000,08,대,198.4,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198291.86 453087.909 198291.12 453089.26 198292.332 453092.15 198291.579 453092.8 198288.649 453094.17 198284.499 453095.752 198282.777 453094.568 198277.976 453091.783 198274.595 453085.716 198279.261 453083.755 198285.91 453082.418 198290.741 453081.608 198291.86 453087.909,1111014200100960000,11110,14200,1,0096,0000,96대,211584,11110,1,2018,01,904,4130000,08,대,175.2,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198303.542 453100.929 198299.432 453101.957 198295.344 453102.113 198290.302 453104.507 198288.775 453102.554 198285.776 453097.209 198284.499 453095.752 198288.649 453094.17 198291.579 453092.8 198292.332 453092.15 198291.12 453089.26 198291.86 453087.909 198290.741 453081.608 198297.464 453081.412 198301.237 453081.942 198304.578 453082.006 198305.744 453086.331 198304.676 453094.922 198307.707 453096.261 198308.109 453100.839 198307.758 453101.228 198307.342 453101.501 198303.836 453100.928 198303.542 453100.929,1111014200101000000,11110,14200,1,0100,0000,100대,195497,11110,1,2018,01,904,4287000,08,대,340.3,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198303.251 453104.157 198303.187 453110.475 198302.576 453111.956 198300.462 453113.259 198297.961 453113.916 198296.487 453113.966 198294.371 453111.483 198292.948 453109.352 198291.131 453105.659 198290.302 453104.507 198295.344 453102.113 198299.432 453101.957 198303.542 453100.929 198303.251 453104.157,1111014200101010000,11110,14200,1,0101,0000,101대,195495,11110,1,2018,01,904,4420000,08,대,122.3,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198311.07 453183.032 198317.446 453185.469 198317.577 453185.988 198316.562 453189.594 198314.029 453188.652 198308.408 453182.722 198308.84 453181.665 198311.07 453183.032,1111014300100740004,11110,14300,1,0074,0004,74-4대,163539,11110,1,2018,01,904,6570000,08,대,28.1,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,09,세로각지(가),2018-08-07Z
198324.736 453193.073 198326.006 453193.215 198325.747 453193.896 198316.24 453190.701 198316.562 453189.594 198324.736 453193.073,1111014300100750002,11110,14300,1,0075,0002,75-2대,163537,11110,1,2018,01,904,3757000,08,대,10.2,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198329.986 453183.525 198328.701 453185.698 198327.598 453189.91 198326.428 453192.246 198326.006 453193.215 198324.736 453193.073 198316.562 453189.594 198317.577 453185.988 198318.178 453185.931 198321.616 453179.629 198329.986 453183.525,1111014300100750003,11110,14300,1,0075,0003,75-3대,163538,11110,1,2018,01,904,4420000,08,대,105.5,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198346.519 453179.289 198343.594 453195.353 198328.442 453192.854 198326.428 453192.246 198327.598 453189.91 198328.701 453185.698 198329.986 453183.525 198330.862 453182.722 198333.771 453176.358 198346.519 453179.289,1111014300100760002,11110,14300,1,0076,0002,76-2대,163536,11110,1,2018,01,904,4420000,08,대,260.3,13,제1종일반주거지역,00,지정되지않음,150,주거나지,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198328.442 453192.854 198343.594 453195.353 198343.505 453195.937 198325.747 453193.896 198326.006 453193.215 198326.428 453192.246 198328.442 453192.854,1111014300100760004,11110,14300,1,0076,0004,76-4대,207273,11110,1,2018,01,904,3757000,08,대,17.4,13,제1종일반주거지역,00,지정되지않음,150,주거나지,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198354.258 453197.485 198354.03 453199.448 198343.181 453198.06 198343.505 453195.937 198354.258 453197.485,1111014300100770001,11110,14300,1,0077,0001,77-1도,163534,11110,1,2018,01,904,1458000,14,도로,23.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198352.546 453196.484 198354.258 453197.485 198343.505 453195.937 198343.594 453195.353 198352.546 453196.484,1111014300100770002,11110,14300,1,0077,0002,77-2 도,163535,11110,1,2018,01,904,1458000,14,도로,6.9,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,04,사다리형,00,지정되지않음,2018-08-07Z
198357.743 453182.098 198357.42 453185.856 198355.791 453181.913 198357.743 453182.098,1111014300100770003,11110,14300,1,0077,0003,77-3대,195533,11110,1,2018,01,904,4420000,08,대,3.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198353.922 453180.196 198355.791 453181.913 198357.42 453185.856 198357.114 453189.767 198355.762 453193.63 198354.463 453196.468 198354.258 453197.485 198352.546 453196.484 198343.594 453195.353 198346.519 453179.289 198353.922 453180.196,1111014300100770004,11110,14300,1,0077,0004,77-4대,195532,11110,1,2018,01,904,4420000,08,대,184.8,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198352.684 453164.432 198352.698 453169.296 198353.155 453172.134 198354.761 453176.155 198353.922 453180.196 198346.519 453179.289 198333.771 453176.358 198334.704 453172.685 198331.582 453171.935 198327.352 453170.843 198326.267 453170.353 198325.881 453170.13 198328.486 453161.483 198334.217 453163.21 198335.086 453159.272 198339.391 453160.629 198346.741 453162.115 198352.684 453164.432,1111014300100780000,11110,14300,1,0078,0000,78대,195534,11110,1,2018,01,904,6625000,08,대,386.8,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198324.148 453155.82 198329.37 453157.48 198330.986 453158.007 198335.086 453159.272 198334.217 453163.21 198328.486 453161.483 198328.754 453160.547 198326.159 453159.652 198322.476 453158.124 198322.743 453157.353 198322.352 453156.975 198323.271 453155.228 198324.148 453155.82,1111014300100790001,11110,14300,1,0079,0001,79-1대,163546,11110,1,2018,01,904,6625000,08,대,43,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198333.771 453176.358 198330.862 453182.722 198329.986 453183.525 198321.616 453179.629 198316.859 453177.938 198314.568 453177.272 198312.325 453175.835 198314.784 453170.335 198315.503 453168.756 198317.284 453169.877 198325.377 453172.727 198326.267 453170.353 198327.352 453170.843 198331.582 453171.935 198334.704 453172.685 198333.771 453176.358,1111014300100800000,11110,14300,1,0080,0000,80 대,207314,11110,1,2018,01,904,6591000,08,대,184,13,제1종일반주거지역,00,지정되지않음,320,주상나지,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198315.503 453168.756 198314.784 453170.335 198313.661 453169.605 198314.403 453167.999 198315.503 453168.756,1111014300100800001,11110,14300,1,0080,0001,80-1대,163544,11110,1,2018,01,904,6591000,08,대,2,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198312.325 453175.835 198314.568 453177.272 198316.859 453177.938 198321.616 453179.629 198318.178 453185.931 198317.577 453185.988 198317.446 453185.469 198311.07 453183.032 198308.84 453181.665 198311.435 453175.339 198312.325 453175.835,1111014300100810001,11110,14300,1,0081,0001,81-1대,163540,11110,1,2018,01,904,6638000,08,대,76,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198314.784 453170.335 198312.325 453175.835 198311.435 453175.339 198313.661 453169.605 198314.784 453170.335,1111014300100820003,11110,14300,1,0082,0003,82-3대,163542,11110,1,2018,01,904,6591000,08,대,6.2,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198325.881 453170.13 198326.267 453170.353 198325.377 453172.727 198317.284 453169.877 198315.503 453168.756 198314.403 453167.999 198316.739 453163.181 198319.204 453164.238 198322.16 453159.12 198322.476 453158.124 198326.159 453159.652 198328.754 453160.547 198328.486 453161.483 198325.881 453170.13,1111014300100830002,11110,14300,1,0083,0002,83-2대,163543,11110,1,2018,01,904,6625000,08,대,118.7,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198322.352 453156.975 198322.743 453157.353 198322.476 453158.124 198322.16 453159.12 198319.204 453164.238 198316.739 453163.181 198319.497 453157.84 198320.922 453156.001 198322.352 453156.975,1111014300100840000,11110,14300,1,0084,0000,84대,195535,11110,1,2018,01,904,6625000,08,대,23.1,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198624.629 452771.853 198624.759 452777.55 198626.807 452777.932 198627.012 452778.473 198635.194 452779.479 198636.259 452780.007 198634.193 452788.538 198622.706 452787.237 198621.471 452787.097 198623.659 452772.759 198623.878 452771.77 198624.629 452771.853,1111014100101330000,11110,14100,1,0133,0000,133대,209539,11110,1,2018,01,904,5975000,08,대,135.5,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198627.313 452769.724 198626.59 452771.822 198624.629 452771.853 198623.878 452771.77 198623.285 452769.235 198627.313 452769.724,1111014100101330001,11110,14100,1,0133,0001,133-1대,207256,11110,1,2018,01,904,4990000,08,대,7.9,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198636.946 452771.058 198635.194 452779.479 198627.012 452778.473 198626.807 452777.932 198624.759 452777.55 198624.629 452771.853 198626.59 452771.822 198627.313 452769.724 198636.946 452771.058,1111014100101330002,11110,14100,1,0133,0002,133-2대,163227,11110,1,2018,01,904,4990000,08,대,89.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198635.712 452755.084 198635.828 452755.693 198642.476 452756.745 198641.521 452761.314 198639.686 452761.335 198636.946 452771.058 198627.313 452769.724 198626.866 452768.1 198622.942 452767.476 198625.656 452752.854 198635.712 452755.084,1111014100101340000,11110,14100,1,0134,0000,134대,163237,11110,1,2018,01,904,4990000,08,대,238,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198626.866 452768.1 198627.313 452769.724 198623.285 452769.235 198622.942 452767.476 198626.866 452768.1,1111014100101340001,11110,14100,1,0134,0001,134-1도,163239,11110,1,2018,01,904,1646000,14,도로,6.3,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,00,지정되지않음,10,세로한면(불),2018-08-07Z
198642.476 452756.745 198635.828 452755.693 198635.712 452755.084 198625.656 452752.854 198625.862 452747.156 198626.875 452742.543 198627.887 452740.668 198630.287 452731.651 198636.644 452733.624 198636.751 452734.713 198639.53 452735.531 198641.55 452732.608 198649.478 452737.098 198647.643 452740.942 198644.955 452750.125 198644.358 452750.098 198642.476 452756.745,1111014100101350000,11110,14100,1,0135,0000,135대,163257,11110,1,2018,01,904,14730000,08,대,414.1,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,07,부정형,01,광대로한면,2018-08-07Z
198642.016 452726.397 198640.361 452731.56 198641.55 452732.608 198639.53 452735.531 198636.751 452734.713 198636.644 452733.624 198630.287 452731.651 198632.368 452725.294 198633.553 452722.847 198642.016 452726.397,1111014100101380001,11110,14100,1,0138,0001,138-1대,195466,11110,1,2018,01,904,8263000,08,대,94.2,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198640.064 452714.1 198639.151 452716.676 198644.446 452719.188 198642.016 452726.397 198633.553 452722.847 198634.93 452719.313 198636.768 452712.88 198640.064 452714.1,1111014100101380002,11110,14100,1,0138,0002,138-2대,163275,11110,1,2018,01,904,16000000,08,대,84.3,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198644.446 452719.188 198639.151 452716.676 198640.064 452714.1 198636.768 452712.88 198638.54 452707.936 198640.759 452708.639 198650.171 452712.174 198648.087 452718.001 198645.468 452717.53 198644.446 452719.188,1111014100101390001,11110,14100,1,0139,0001,139-1대,163278,11110,1,2018,01,904,16000000,08,대,89.3,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198650.698 452710.995 198650.171 452712.174 198640.759 452708.639 198641.036 452707.506 198641.516 452707.635 198642.293 452706.112 198650.698 452710.995,1111014100101390002,11110,14100,1,0139,0002,139-2대,207258,11110,1,2018,01,904,16000000,08,대,22.1,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
